image_id,split,class_id,class_name,file_name,source_image_path,original_path,cropped_path,width,height,original_width,original_height,bbox,bbox_xywh,bbox_area_ratio,bbox_width,bbox_height,aspect_ratio,crop_box,crop_width,crop_height,crop_fill_ratio,target_short_edge,cropped_width,cropped_height,true_color,estimated_color,preliminary_color_guess,color_confidence,needs_manual_review,foreground_dominant_share,background_complexity,quality_score,keep,drop,keep_or_drop,keep_reason,passed_clean_filters,filter_fail_reasons,crop_source,mask_source,focus_pixel_count,score_summary,notes,manual_exclusion_reason,duplicate_group_id,duplicate_canonical_image_id
test_00395,test,178,Scion xD Hatchback 2012,test_00395.jpg,data/raw/stanford_cars/cars_test/00395.jpg,data/raw/stanford_cars/cars_test/00395.jpg,,1024,768,1024,768,"[20, 70, 959, 619]","[20, 70, 939, 549]",0.6555,939,549,1.7104,"[0, 0, 1024, 718]",1024,718,0.7012,256,,,green,green,green,0.912,0,0.2325,0.572,0.7564,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('green', 461.8559158220887), ('brown', 33.21047741174698)]; dominant_share=0.261","body_core=chromatic; top_scores=[('green', 461.8559158220887), ('brown', 33.21047741174698)]; dominant_share=0.261",,,
test_00400,test,167,Mitsubishi Lancer Sedan 2012,test_00400.jpg,data/raw/stanford_cars/cars_test/00400.jpg,data/raw/stanford_cars/cars_test/00400.jpg,,1036,682,1036,682,"[73, 84, 944, 590]","[73, 84, 871, 506]",0.6238,871,506,1.7213,"[0, 0, 1036, 681]",1036,681,0.6247,256,,,gray,gray,gray,0.815,0,0.2474,0.4187,0.7052,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.895; mean_value=0.594; dominant_share=0.140,body_core=neutral_mid; total_neutral=0.895; mean_value=0.594; dominant_share=0.140,,,
test_00412,test,20,Audi S6 Sedan 2011,test_00412.jpg,data/raw/stanford_cars/cars_test/00412.jpg,data/raw/stanford_cars/cars_test/00412.jpg,data/processed/stanford_cars/clean_crops/test_00412.jpg,640,480,640,480,"[12, 132, 633, 471]","[12, 132, 621, 339]",0.6853,621,339,1.8319,"[0, 71, 640, 480]",640,409,0.8042,256,401,256,gray,gray,gray,0.828,0,0.1297,0.5421,0.7668,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.942; mean_value=0.370; dominant_share=0.185,body_core=neutral_mid; total_neutral=0.942; mean_value=0.370; dominant_share=0.185,,,
test_00425,test,43,Bentley Continental GT Coupe 2007,test_00425.jpg,data/raw/stanford_cars/cars_test/00425.jpg,data/raw/stanford_cars/cars_test/00425.jpg,,1000,631,1000,631,"[66, 25, 940, 520]","[66, 25, 874, 495]",0.6856,874,495,1.7657,"[0, 0, 1000, 609]",1000,609,0.7104,256,,,blue,blue,blue,0.869,0,0.0807,0.5273,0.7394,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 1857.2171758264303), ('red', 356.5599017813802)]; dominant_share=0.129","body_core=chromatic; top_scores=[('blue', 1857.2171758264303), ('red', 356.5599017813802)]; dominant_share=0.129",,,
test_00431,test,177,Rolls-Royce Phantom Sedan 2012,test_00431.jpg,data/raw/stanford_cars/cars_test/00431.jpg,data/raw/stanford_cars/cars_test/00431.jpg,,700,469,700,469,"[108, 68, 645, 379]","[108, 68, 537, 311]",0.5087,537,311,1.7267,"[11, 12, 700, 435]",689,423,0.573,256,,,blue,blue,blue,0.763,0,0.2573,0.609,0.6449,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 590.200032286346), ('green', 330.16206081211567)]; dominant_share=0.179","body_core=chromatic; top_scores=[('blue', 590.200032286346), ('green', 330.16206081211567)]; dominant_share=0.179",,,
test_00448,test,46,Bugatti Veyron 16.4 Coupe 2009,test_00448.jpg,data/raw/stanford_cars/cars_test/00448.jpg,data/raw/stanford_cars/cars_test/00448.jpg,,2592,1944,2592,1944,"[268, 414, 2465, 1619]","[268, 414, 2197, 1205]",0.5254,2197,1205,1.8232,"[0, 197, 2592, 1836]",2592,1639,0.6232,256,,,red,red,red,0.641,1,0.1851,0.5624,0.6234,0,1,drop,low_color_confidence,0,low_color_confidence,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 320.03083542734385), ('yellow', 304.2722260579467)]; dominant_share=0.251","body_core=chromatic; top_scores=[('red', 320.03083542734385), ('yellow', 304.2722260579467)]; dominant_share=0.251",,,
test_00477,test,63,Chevrolet Sonic Sedan 2012,test_00477.jpg,data/raw/stanford_cars/cars_test/00477.jpg,data/raw/stanford_cars/cars_test/00477.jpg,,1080,719,1080,719,"[66, 161, 751, 528]","[66, 161, 685, 367]",0.3237,685,367,1.8665,"[0, 95, 874, 594]",874,499,0.5764,256,,,gray,gray,gray,0.852,0,0.2733,0.4452,0.6557,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=1.000; mean_value=0.466; dominant_share=0.325,body_core=neutral_mid; total_neutral=1.000; mean_value=0.466; dominant_share=0.325,,,
test_00483,test,193,Volvo C30 Hatchback 2012,test_00483.jpg,data/raw/stanford_cars/cars_test/00483.jpg,data/raw/stanford_cars/cars_test/00483.jpg,,3765,2537,3765,2537,"[45, 293, 3648, 2265]","[45, 293, 3603, 1972]",0.7439,3603,1972,1.8271,"[0, 0, 3765, 2537]",3765,2537,0.7439,256,,,red,red,red,0.727,0,0.0773,0.4968,0.7223,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 4445.068719774485), ('orange', 3390.820882603526)]; dominant_share=0.134","body_core=chromatic; top_scores=[('red', 4445.068719774485), ('orange', 3390.820882603526)]; dominant_share=0.134",,,
test_00497,test,7,Acura ZDX Hatchback 2012,test_00497.jpg,data/raw/stanford_cars/cars_test/00497.jpg,data/raw/stanford_cars/cars_test/00497.jpg,,640,480,640,480,"[55, 104, 591, 386]","[55, 104, 536, 282]",0.492,536,282,1.9007,"[0, 53, 640, 437]",640,384,0.615,256,,,blue,blue,blue,0.96,0,0.2167,0.601,0.712,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 1706.7668894827366), ('yellow', 12.02401452511549)]; dominant_share=0.296","body_core=chromatic; top_scores=[('blue', 1706.7668894827366), ('yellow', 12.02401452511549)]; dominant_share=0.296",,,
test_00507,test,94,Dodge Durango SUV 2012,test_00507.jpg,data/raw/stanford_cars/cars_test/00507.jpg,data/raw/stanford_cars/cars_test/00507.jpg,,1024,567,1024,567,"[41, 184, 695, 541]","[41, 184, 654, 357]",0.4021,654,357,1.8319,"[0, 120, 813, 567]",813,447,0.6425,256,,,gray,gray,gray,0.775,0,0.1287,0.6664,0.6599,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.681; mean_value=0.514; dominant_share=0.124,body_core=neutral_mid; total_neutral=0.681; mean_value=0.514; dominant_share=0.124,,,
test_00516,test,29,BMW 3 Series Sedan 2012,test_00516.jpg,data/raw/stanford_cars/cars_test/00516.jpg,data/raw/stanford_cars/cars_test/00516.jpg,data/processed/stanford_cars/clean_crops/test_00516.jpg,2048,1536,2048,1536,"[20, 304, 2044, 1399]","[20, 304, 2024, 1095]",0.7045,2024,1095,1.8484,"[0, 107, 2048, 1536]",2048,1429,0.7573,256,367,256,red,red,red,0.92,0,0.0769,0.3508,0.7981,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 5067.212523296475), ('blue', 354.90341559797525)]; dominant_share=0.080","body_core=chromatic; top_scores=[('red', 5067.212523296475), ('blue', 354.90341559797525)]; dominant_share=0.080",,,
test_00520,test,80,Chrysler Crossfire Convertible 2008,test_00520.jpg,data/raw/stanford_cars/cars_test/00520.jpg,data/raw/stanford_cars/cars_test/00520.jpg,,800,600,800,600,"[151, 121, 666, 411]","[151, 121, 515, 290]",0.3111,515,290,1.7759,"[58, 69, 759, 463]",701,394,0.5407,256,,,blue,blue,blue,0.895,0,0.2229,0.5799,0.606,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 471.054389372468), ('orange', 78.72544580698013)]; dominant_share=0.267","body_core=chromatic; top_scores=[('blue', 471.054389372468), ('orange', 78.72544580698013)]; dominant_share=0.267",,,
test_00547,test,160,McLaren MP4-12C Coupe 2012,test_00547.jpg,data/raw/stanford_cars/cars_test/00547.jpg,data/raw/stanford_cars/cars_test/00547.jpg,,800,600,800,600,"[13, 64, 783, 502]","[13, 64, 770, 438]",0.7026,770,438,1.758,"[0, 0, 800, 581]",800,581,0.7256,256,,,other,orange,other,0.74,0,0.1977,0.4593,0.7242,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('orange', 4198.3759983330965), ('red', 2971.1012258529663)]; dominant_share=0.182","body_core=chromatic; top_scores=[('orange', 4198.3759983330965), ('red', 2971.1012258529663)]; dominant_share=0.182",,,
test_00549,test,154,Land Rover Range Rover SUV 2012,test_00549.jpg,data/raw/stanford_cars/cars_test/00549.jpg,data/raw/stanford_cars/cars_test/00549.jpg,,1024,768,1024,768,"[36, 78, 999, 615]","[36, 78, 963, 537]",0.6576,963,537,1.7933,"[0, 0, 1024, 712]",1024,712,0.7093,256,,,gray,gray,gray,0.794,0,0.0859,0.4787,0.7233,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.813; mean_value=0.516; dominant_share=0.076,body_core=neutral_mid; total_neutral=0.813; mean_value=0.516; dominant_share=0.076,,,
test_00563,test,193,Volvo C30 Hatchback 2012,test_00563.jpg,data/raw/stanford_cars/cars_test/00563.jpg,data/raw/stanford_cars/cars_test/00563.jpg,,1280,960,1280,960,"[61, 171, 1237, 829]","[61, 171, 1176, 658]",0.6297,1176,658,1.7872,"[0, 53, 1280, 947]",1280,894,0.6762,256,,,red,red,red,0.932,0,0.0948,0.5511,0.7354,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 3194.7744591981173), ('orange', 121.87862469255924)]; dominant_share=0.123","body_core=chromatic; top_scores=[('red', 3194.7744591981173), ('orange', 121.87862469255924)]; dominant_share=0.123",,,
test_00600,test,95,Dodge Durango SUV 2007,test_00600.jpg,data/raw/stanford_cars/cars_test/00600.jpg,data/raw/stanford_cars/cars_test/00600.jpg,,640,480,640,480,"[42, 91, 613, 395]","[42, 91, 571, 304]",0.5651,571,304,1.8783,"[0, 36, 640, 450]",640,414,0.6551,256,,,blue,blue,blue,0.946,0,0.0711,0.5034,0.7303,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 4962.312349669635), ('orange', 16.151685506105423)]; dominant_share=0.093","body_core=chromatic; top_scores=[('blue', 4962.312349669635), ('orange', 16.151685506105423)]; dominant_share=0.093",,,
test_00601,test,81,Chrysler PT Cruiser Convertible 2008,test_00601.jpg,data/raw/stanford_cars/cars_test/00601.jpg,data/raw/stanford_cars/cars_test/00601.jpg,data/processed/stanford_cars/clean_crops/test_00601.jpg,640,480,640,480,"[50, 91, 609, 395]","[50, 91, 559, 304]",0.5532,559,304,1.8388,"[0, 36, 640, 450]",640,414,0.6414,256,396,256,blue,blue,blue,0.866,0,0.3945,0.0669,0.8109,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 1328.924221791327), ('red', 348.6473109200597)]; dominant_share=0.354","body_core=chromatic; top_scores=[('blue', 1328.924221791327), ('red', 348.6473109200597)]; dominant_share=0.354",,,
test_00604,test,23,Audi S4 Sedan 2012,test_00604.jpg,data/raw/stanford_cars/cars_test/00604.jpg,data/raw/stanford_cars/cars_test/00604.jpg,,1952,1458,1952,1458,"[300, 253, 1670, 1011]","[300, 253, 1370, 758]",0.3649,1370,758,1.8074,"[53, 117, 1917, 1147]",1864,1030,0.5409,256,,,white,white,white,0.829,0,0.2104,0.4717,0.6457,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_bright; bright_neutral=0.564; dominant_share=0.137,body_core=neutral_bright; bright_neutral=0.564; dominant_share=0.137,,,
test_00606,test,63,Chevrolet Sonic Sedan 2012,test_00606.jpg,data/raw/stanford_cars/cars_test/00606.jpg,data/raw/stanford_cars/cars_test/00606.jpg,data/processed/stanford_cars/clean_crops/test_00606.jpg,1280,858,1280,858,"[12, 76, 1271, 786]","[12, 76, 1259, 710]",0.8139,1259,710,1.7732,"[0, 0, 1280, 858]",1280,858,0.8139,256,382,256,gray,gray,gray,0.827,0,0.1303,0.4901,0.7719,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.956; mean_value=0.552; dominant_share=0.153,body_core=neutral_mid; total_neutral=0.956; mean_value=0.552; dominant_share=0.153,,,
test_00610,test,192,Volkswagen Beetle Hatchback 2012,test_00610.jpg,data/raw/stanford_cars/cars_test/00610.jpg,data/raw/stanford_cars/cars_test/00610.jpg,,640,480,640,480,"[35, 89, 608, 391]","[35, 89, 573, 302]",0.5633,573,302,1.8974,"[0, 35, 640, 445]",640,410,0.6595,256,,,white,white,white,0.833,0,0.1759,0.4906,0.702,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_bright; bright_neutral=0.588; dominant_share=0.130,body_core=neutral_bright; bright_neutral=0.588; dominant_share=0.130,,,
test_00618,test,107,Ford Mustang Convertible 2007,test_00618.jpg,data/raw/stanford_cars/cars_test/00618.jpg,data/raw/stanford_cars/cars_test/00618.jpg,,800,600,800,600,"[75, 174, 754, 543]","[75, 174, 679, 369]",0.522,679,369,1.8401,"[0, 108, 800, 600]",800,492,0.6366,256,,,red,red,red,0.942,0,0.0538,0.509,0.7188,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 4588.344392172992), ('blue', 33.37943730503321)]; dominant_share=0.063","body_core=chromatic; top_scores=[('red', 4588.344392172992), ('blue', 33.37943730503321)]; dominant_share=0.063",,,
test_00630,test,103,Ferrari 458 Italia Convertible 2012,test_00630.jpg,data/raw/stanford_cars/cars_test/00630.jpg,data/raw/stanford_cars/cars_test/00630.jpg,data/processed/stanford_cars/clean_crops/test_00630.jpg,1024,768,1024,768,"[7, 84, 1019, 640]","[7, 84, 1012, 556]",0.7155,1012,556,1.8201,"[0, 0, 1024, 740]",1024,740,0.7425,256,354,256,yellow,yellow,yellow,0.933,0,0.0807,0.4928,0.7798,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('yellow', 7973.8880365639925), ('orange', 142.37938818335533)]; dominant_share=0.105","body_core=chromatic; top_scores=[('yellow', 7973.8880365639925), ('orange', 142.37938818335533)]; dominant_share=0.105",,,
test_00636,test,96,Dodge Charger Sedan 2012,test_00636.jpg,data/raw/stanford_cars/cars_test/00636.jpg,data/raw/stanford_cars/cars_test/00636.jpg,,640,480,640,480,"[62, 96, 584, 379]","[62, 96, 522, 283]",0.4809,522,283,1.8445,"[0, 45, 640, 430]",640,385,0.5995,256,,,red,red,red,0.945,0,0.0975,0.5044,0.6986,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 10857.427218534052), ('orange', 135.8920539021492)]; dominant_share=0.134","body_core=chromatic; top_scores=[('red', 10857.427218534052), ('orange', 135.8920539021492)]; dominant_share=0.134",,,
test_00661,test,76,Chrysler Aspen SUV 2009,test_00661.jpg,data/raw/stanford_cars/cars_test/00661.jpg,data/raw/stanford_cars/cars_test/00661.jpg,,625,416,625,416,"[37, 86, 546, 365]","[37, 86, 509, 279]",0.5462,509,279,1.8244,"[0, 36, 625, 415]",625,379,0.5995,256,,,gray,gray,gray,0.776,0,0.0824,0.5186,0.6503,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.703; mean_value=0.489; dominant_share=0.092,body_core=neutral_mid; total_neutral=0.703; mean_value=0.489; dominant_share=0.092,,,
test_00665,test,84,Dodge Caliber Wagon 2007,test_00665.jpg,data/raw/stanford_cars/cars_test/00665.jpg,data/raw/stanford_cars/cars_test/00665.jpg,data/processed/stanford_cars/clean_crops/test_00665.jpg,750,469,750,469,"[36, 27, 740, 403]","[36, 27, 704, 376]",0.7525,704,376,1.8723,"[0, 0, 750, 469]",750,469,0.7525,256,409,256,red,red,red,0.878,0,0.1612,0.389,0.7792,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 4721.918050721288), ('blue', 978.5918793082237)]; dominant_share=0.146","body_core=chromatic; top_scores=[('red', 4721.918050721288), ('blue', 978.5918793082237)]; dominant_share=0.146",,,
test_00667,test,159,Mazda Tribute SUV 2011,test_00667.jpg,data/raw/stanford_cars/cars_test/00667.jpg,data/raw/stanford_cars/cars_test/00667.jpg,data/processed/stanford_cars/clean_crops/test_00667.jpg,519,303,519,303,"[12, 10, 503, 300]","[12, 10, 491, 290]",0.9055,491,290,1.6931,"[0, 0, 519, 303]",519,303,0.9055,256,438,256,yellow,yellow,yellow,0.924,0,0.118,0.504,0.7955,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('yellow', 932.2052118331194), ('orange', 33.68168639391661)]; dominant_share=0.085","body_core=chromatic; top_scores=[('yellow', 932.2052118331194), ('orange', 33.68168639391661)]; dominant_share=0.085",,,
test_00676,test,95,Dodge Durango SUV 2007,test_00676.jpg,data/raw/stanford_cars/cars_test/00676.jpg,data/raw/stanford_cars/cars_test/00676.jpg,,700,500,700,500,"[52, 122, 594, 411]","[52, 122, 542, 289]",0.4475,542,289,1.8754,"[0, 70, 692, 463]",692,393,0.576,256,,,gray,gray,gray,0.813,0,0.126,0.5169,0.6459,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.872; mean_value=0.445; dominant_share=0.157,body_core=neutral_mid; total_neutral=0.872; mean_value=0.445; dominant_share=0.157,,,
test_00700,test,98,Eagle Talon Hatchback 1998,test_00700.jpg,data/raw/stanford_cars/cars_test/00700.jpg,data/raw/stanford_cars/cars_test/00700.jpg,,1024,768,1024,768,"[168, 203, 915, 642]","[168, 203, 747, 439]",0.417,747,439,1.7016,"[34, 124, 1024, 721]",990,597,0.5549,256,,,black,black,black,0.809,0,0.2085,0.6229,0.6301,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_dark; dark_neutral=0.446; dominant_share=0.256,body_core=neutral_dark; dark_neutral=0.446; dominant_share=0.256,,,
test_00720,test,128,Honda Accord Coupe 2012,test_00720.jpg,data/raw/stanford_cars/cars_test/00720.jpg,data/raw/stanford_cars/cars_test/00720.jpg,,640,480,640,480,"[69, 102, 609, 419]","[69, 102, 540, 317]",0.5572,540,317,1.7035,"[0, 45, 640, 476]",640,431,0.6206,256,,,blue,blue,blue,0.788,0,0.0993,0.6189,0.6539,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 2331.587419591844), ('red', 1178.653720073402)]; dominant_share=0.083","body_core=chromatic; top_scores=[('blue', 2331.587419591844), ('red', 1178.653720073402)]; dominant_share=0.083",,,
test_00728,test,138,Hyundai Sonata Sedan 2012,test_00728.jpg,data/raw/stanford_cars/cars_test/00728.jpg,data/raw/stanford_cars/cars_test/00728.jpg,,640,480,640,480,"[56, 74, 607, 393]","[56, 74, 551, 319]",0.5722,551,319,1.7273,"[0, 17, 640, 450]",640,433,0.6343,256,,,blue,blue,blue,0.949,0,0.1559,0.4798,0.7215,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 2415.223541535437), ('red', 17.82359979301691)]; dominant_share=0.145","body_core=chromatic; top_scores=[('blue', 2415.223541535437), ('red', 17.82359979301691)]; dominant_share=0.145",,,
test_00737,test,23,Audi S4 Sedan 2012,test_00737.jpg,data/raw/stanford_cars/cars_test/00737.jpg,data/raw/stanford_cars/cars_test/00737.jpg,,1024,768,1024,768,"[44, 79, 976, 626]","[44, 79, 932, 547]",0.6482,932,547,1.7038,"[0, 0, 1024, 724]",1024,724,0.6876,256,,,white,white,white,0.827,0,0.1591,0.4448,0.7211,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_bright; bright_neutral=0.491; dominant_share=0.237,body_core=neutral_bright; bright_neutral=0.491; dominant_share=0.237,,,
test_00774,test,12,Audi RS 4 Convertible 2008,test_00774.jpg,data/raw/stanford_cars/cars_test/00774.jpg,data/raw/stanford_cars/cars_test/00774.jpg,,1280,960,1280,960,"[354, 299, 1261, 810]","[354, 299, 907, 511]",0.3772,907,511,1.775,"[191, 207, 1280, 902]",1089,695,0.6124,256,,,yellow,yellow,yellow,0.906,0,0.1214,0.4546,0.7005,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('yellow', 10332.369736619294), ('orange', 818.4218795374036)]; dominant_share=0.201","body_core=chromatic; top_scores=[('yellow', 10332.369736619294), ('orange', 818.4218795374036)]; dominant_share=0.201",,,
test_00777,test,11,Aston Martin Virage Coupe 2012,test_00777.jpg,data/raw/stanford_cars/cars_test/00777.jpg,data/raw/stanford_cars/cars_test/00777.jpg,,1024,683,1024,683,"[187, 95, 1013, 527]","[187, 95, 826, 432]",0.5102,826,432,1.912,"[38, 17, 1024, 605]",986,588,0.6155,256,,,other,orange,other,0.948,0,0.1632,0.6048,0.6969,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('orange', 11521.992116585374), ('red', 238.17376439273357)]; dominant_share=0.217","body_core=chromatic; top_scores=[('orange', 11521.992116585374), ('red', 238.17376439273357)]; dominant_share=0.217",,,
test_00797,test,186,Toyota Sequoia SUV 2012,test_00797.jpg,data/raw/stanford_cars/cars_test/00797.jpg,data/raw/stanford_cars/cars_test/00797.jpg,data/processed/stanford_cars/clean_crops/test_00797.jpg,2209,1476,2209,1476,"[31, 205, 2196, 1377]","[31, 205, 2165, 1172]",0.7782,2165,1172,1.8473,"[0, 0, 2209, 1476]",2209,1476,0.7782,256,383,256,gray,gray,gray,0.835,0,0.1463,0.5192,0.7697,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.983; mean_value=0.569; dominant_share=0.184,body_core=neutral_mid; total_neutral=0.983; mean_value=0.569; dominant_share=0.184,,,
test_00798,test,194,Volvo 240 Sedan 1993,test_00798.jpg,data/raw/stanford_cars/cars_test/00798.jpg,data/raw/stanford_cars/cars_test/00798.jpg,,1600,1200,1600,1200,"[286, 238, 1480, 922]","[286, 238, 1194, 684]",0.4254,1194,684,1.7456,"[71, 115, 1600, 1045]",1529,930,0.5743,256,,,gray,gray,gray,0.759,0,0.1003,0.5486,0.6272,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.603; mean_value=0.491; dominant_share=0.107,body_core=neutral_mid; total_neutral=0.603; mean_value=0.491; dominant_share=0.107,,,
