candidate_id,image_id,assigned_true_color,source_path,staged_path,width,height,car_detection_count,primary_car_score,primary_car_area_ratio,secondary_car_area_ratio,sharpness_score,highlight_ratio,shadow_ratio,color_match_ratio,quality_score,auto_recommend_keep,auto_rank_within_color,auto_reason
vcor_test_blue_0440c22324,vcor_test_blue_0440c22324,blue,data_external/vcor_raw/vcor_extracted/test/blue/0440c22324.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_0440c22324.jpg,242,95,2,0.9974,0.7499,0.6800,572.6243,0.0032,0.0688,0.4956,3.3121,0,214,secondary_car_interference
vcor_test_blue_05ed632b0c,vcor_test_blue_05ed632b0c,blue,data_external/vcor_raw/vcor_extracted/test/blue/05ed632b0c.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_05ed632b0c.jpg,951,446,1,0.9988,0.9023,0.0000,167.6488,0.0021,0.0409,0.5049,4.3588,0,121,passes_auto_screen
vcor_test_blue_080863fed8,vcor_test_blue_080863fed8,blue,data_external/vcor_raw/vcor_extracted/test/blue/080863fed8.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_080863fed8.jpg,241,146,1,0.9794,0.7843,0.0000,262.0365,0.1447,0.0013,0.7130,4.7597,0,58,highlight_overexposed
vcor_test_blue_0b25c43a3e,vcor_test_blue_0b25c43a3e,blue,data_external/vcor_raw/vcor_extracted/test/blue/0b25c43a3e.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_0b25c43a3e.jpg,221,159,15,0.9989,0.9361,0.2376,408.4887,0.0050,0.0095,0.5815,4.5770,0,84,secondary_car_interference
vcor_test_blue_0d66bc7a61,vcor_test_blue_0d66bc7a61,blue,data_external/vcor_raw/vcor_extracted/test/blue/0d66bc7a61.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_0d66bc7a61.jpg,250,134,1,0.9926,0.9125,0.0000,534.1248,0.1073,0.0035,0.4737,4.4710,0,106,passes_auto_screen
vcor_test_blue_1187d75a4e,vcor_test_blue_1187d75a4e,blue,data_external/vcor_raw/vcor_extracted/test/blue/1187d75a4e.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_1187d75a4e.jpg,2080,1010,2,0.9936,0.9609,0.4911,90.2883,0.0116,0.0072,0.5400,3.6470,0,197,secondary_car_interference
vcor_test_blue_11d19a6327,vcor_test_blue_11d19a6327,blue,data_external/vcor_raw/vcor_extracted/test/blue/11d19a6327.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_11d19a6327.jpg,270,122,1,0.9584,0.7979,0.0000,423.0657,0.0037,0.0628,0.2051,3.6079,0,199,passes_auto_screen
vcor_test_blue_167826858f,vcor_test_blue_167826858f,blue,data_external/vcor_raw/vcor_extracted/test/blue/167826858f.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_167826858f.jpg,230,104,2,0.9954,0.8223,0.5570,318.1971,0.0115,0.0166,0.7660,4.3456,0,124,secondary_car_interference
vcor_test_blue_1690ec7eda,vcor_test_blue_1690ec7eda,blue,data_external/vcor_raw/vcor_extracted/test/blue/1690ec7eda.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_1690ec7eda.jpg,1845,819,3,0.9985,0.7270,0.6727,205.5806,0.0141,0.0483,0.4381,2.9991,0,218,secondary_car_interference
vcor_test_blue_1750ce8147,vcor_test_blue_1750ce8147,blue,data_external/vcor_raw/vcor_extracted/test/blue/1750ce8147.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_1750ce8147.jpg,227,128,0,0.0000,0.0000,0.0000,366.5135,0.0687,0.0731,0.1028,0.9015,0,228,car_too_small
vcor_test_blue_176569b5ec,vcor_test_blue_176569b5ec,blue,data_external/vcor_raw/vcor_extracted/test/blue/176569b5ec.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_176569b5ec.jpg,293,135,4,0.9980,0.9413,0.4425,496.7282,0.0310,0.0070,0.6296,4.3913,0,114,secondary_car_interference
vcor_test_blue_188fb65472,vcor_test_blue_188fb65472,blue,data_external/vcor_raw/vcor_extracted/test/blue/188fb65472.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_188fb65472.jpg,258,114,1,0.9408,0.8237,0.0000,504.8544,0.0521,0.0490,0.4192,4.1366,0,157,passes_auto_screen
vcor_test_blue_18a00115a9,vcor_test_blue_18a00115a9,blue,data_external/vcor_raw/vcor_extracted/test/blue/18a00115a9.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_18a00115a9.jpg,245,149,0,0.0000,0.0000,0.0000,483.6452,0.1477,0.1396,0.3231,1.2910,0,227,car_too_small|highlight_overexposed
vcor_test_blue_18f0112097,vcor_test_blue_18f0112097,blue,data_external/vcor_raw/vcor_extracted/test/blue/18f0112097.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_18f0112097.jpg,427,206,1,0.9978,0.9084,0.0000,370.4212,0.0296,0.1886,0.4104,4.2170,0,146,too_dark
vcor_test_blue_19bb38978c,vcor_test_blue_19bb38978c,blue,data_external/vcor_raw/vcor_extracted/test/blue/19bb38978c.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_19bb38978c.jpg,211,95,2,0.9990,0.8762,0.0048,442.6212,0.0062,0.0112,0.6459,4.9412,1,25,passes_auto_screen
vcor_test_blue_1a595afbb2,vcor_test_blue_1a595afbb2,blue,data_external/vcor_raw/vcor_extracted/test/blue/1a595afbb2.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_1a595afbb2.jpg,829,581,8,0.9632,0.9625,0.0628,392.2789,0.0463,0.0263,0.5880,4.7958,0,46,passes_auto_screen
vcor_test_blue_1bde67b633,vcor_test_blue_1bde67b633,blue,data_external/vcor_raw/vcor_extracted/test/blue/1bde67b633.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_1bde67b633.jpg,633,346,1,0.9978,0.9779,0.0000,280.7081,0.0192,0.0089,0.2567,4.1639,0,152,passes_auto_screen
vcor_test_blue_20a7398971,vcor_test_blue_20a7398971,blue,data_external/vcor_raw/vcor_extracted/test/blue/20a7398971.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_20a7398971.jpg,593,310,1,0.8642,0.6350,0.0000,193.8063,0.0415,0.0455,0.6286,4.0578,0,163,passes_auto_screen
vcor_test_blue_220fcce743,vcor_test_blue_220fcce743,blue,data_external/vcor_raw/vcor_extracted/test/blue/220fcce743.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_220fcce743.jpg,265,130,1,0.9841,0.8180,0.0000,290.1570,0.0035,0.0939,0.4809,4.3274,0,128,passes_auto_screen
vcor_test_blue_2227dbf0ea,vcor_test_blue_2227dbf0ea,blue,data_external/vcor_raw/vcor_extracted/test/blue/2227dbf0ea.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_2227dbf0ea.jpg,2836,1132,2,0.9991,0.7632,0.5860,194.8146,0.0643,0.0765,0.5361,3.3152,0,213,secondary_car_interference
vcor_test_blue_22b13a1607,vcor_test_blue_22b13a1607,blue,data_external/vcor_raw/vcor_extracted/test/blue/22b13a1607.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_22b13a1607.jpg,842,356,1,0.9994,0.9550,0.0000,239.7715,0.0086,0.0721,0.4959,4.6342,0,77,passes_auto_screen
vcor_test_blue_246797ded3,vcor_test_blue_246797ded3,blue,data_external/vcor_raw/vcor_extracted/test/blue/246797ded3.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_246797ded3.jpg,958,335,3,0.9981,0.7919,0.5976,228.9511,0.0064,0.0987,0.6132,3.7049,0,192,secondary_car_interference
vcor_test_blue_29e4c50690,vcor_test_blue_29e4c50690,blue,data_external/vcor_raw/vcor_extracted/test/blue/29e4c50690.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_29e4c50690.jpg,1143,766,1,0.9935,0.8857,0.0000,121.3340,0.0708,0.0155,0.6821,4.5592,0,87,passes_auto_screen
vcor_test_blue_2a433ab3a9,vcor_test_blue_2a433ab3a9,blue,data_external/vcor_raw/vcor_extracted/test/blue/2a433ab3a9.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_2a433ab3a9.jpg,388,203,1,0.9975,0.9631,0.0000,269.2227,0.0825,0.0449,0.5433,4.7386,0,61,passes_auto_screen
vcor_test_blue_2a746169e8,vcor_test_blue_2a746169e8,blue,data_external/vcor_raw/vcor_extracted/test/blue/2a746169e8.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_2a746169e8.jpg,1008,329,1,0.9997,0.8961,0.0000,412.5565,0.0077,0.1820,0.5369,4.5431,0,90,too_dark
vcor_test_blue_2ac156ba67,vcor_test_blue_2ac156ba67,blue,data_external/vcor_raw/vcor_extracted/test/blue/2ac156ba67.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_2ac156ba67.jpg,165,89,1,0.9929,0.8713,0.0000,387.2432,0.0079,0.0411,0.7871,5.2540,1,2,passes_auto_screen
vcor_test_blue_2ad7b0bc71,vcor_test_blue_2ad7b0bc71,blue,data_external/vcor_raw/vcor_extracted/test/blue/2ad7b0bc71.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_2ad7b0bc71.jpg,241,78,4,0.7170,0.8144,0.5496,392.5578,0.0002,0.0609,0.2732,2.8549,0,220,secondary_car_interference
vcor_test_blue_2aed16d3c4,vcor_test_blue_2aed16d3c4,blue,data_external/vcor_raw/vcor_extracted/test/blue/2aed16d3c4.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_2aed16d3c4.jpg,155,106,6,0.8845,0.9258,0.3775,440.4471,0.0148,0.0072,0.7257,4.6199,0,80,secondary_car_interference
vcor_test_blue_2b31bff728,vcor_test_blue_2b31bff728,blue,data_external/vcor_raw/vcor_extracted/test/blue/2b31bff728.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_2b31bff728.jpg,255,115,5,0.9864,0.8702,0.4332,330.0963,0.0057,0.0213,0.8438,4.8046,0,44,secondary_car_interference
vcor_test_blue_2ed5dd359b,vcor_test_blue_2ed5dd359b,blue,data_external/vcor_raw/vcor_extracted/test/blue/2ed5dd359b.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_2ed5dd359b.jpg,251,120,3,0.9972,0.8252,0.0012,237.0585,0.0095,0.0463,0.7524,5.0285,1,17,passes_auto_screen
vcor_test_blue_2fda5fc7b8,vcor_test_blue_2fda5fc7b8,blue,data_external/vcor_raw/vcor_extracted/test/blue/2fda5fc7b8.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_2fda5fc7b8.jpg,303,120,2,0.9972,0.9570,0.4783,614.1479,0.0835,0.0643,0.4229,3.7347,0,190,secondary_car_interference
vcor_test_blue_323a863d2d,vcor_test_blue_323a863d2d,blue,data_external/vcor_raw/vcor_extracted/test/blue/323a863d2d.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_323a863d2d.jpg,264,159,0,0.0000,0.0000,0.0000,390.3315,0.0282,0.0567,0.3159,1.4991,0,225,car_too_small
vcor_test_blue_3295d5f0b2,vcor_test_blue_3295d5f0b2,blue,data_external/vcor_raw/vcor_extracted/test/blue/3295d5f0b2.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_3295d5f0b2.jpg,800,353,1,0.9955,0.9748,0.0000,308.3210,0.0656,0.0449,0.5702,4.8481,1,38,passes_auto_screen
vcor_test_blue_32afd5695d,vcor_test_blue_32afd5695d,blue,data_external/vcor_raw/vcor_extracted/test/blue/32afd5695d.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_32afd5695d.jpg,859,433,9,0.9636,0.9410,0.3885,224.4241,0.0651,0.0455,0.4845,3.9150,0,177,secondary_car_interference
vcor_test_blue_349f77a60e,vcor_test_blue_349f77a60e,blue,data_external/vcor_raw/vcor_extracted/test/blue/349f77a60e.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_349f77a60e.jpg,225,137,1,0.9924,0.9550,0.0000,432.1156,0.0186,0.0064,0.2988,4.2223,0,145,passes_auto_screen
vcor_test_blue_35f17302eb,vcor_test_blue_35f17302eb,blue,data_external/vcor_raw/vcor_extracted/test/blue/35f17302eb.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_35f17302eb.jpg,217,114,3,0.9939,0.8227,0.5197,511.3325,0.0028,0.0172,0.6207,4.0440,0,167,secondary_car_interference
vcor_test_blue_37283c4bbd,vcor_test_blue_37283c4bbd,blue,data_external/vcor_raw/vcor_extracted/test/blue/37283c4bbd.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_37283c4bbd.jpg,198,84,6,0.9905,0.8719,0.3191,505.0672,0.0184,0.0404,0.6391,4.4249,0,110,secondary_car_interference
vcor_test_blue_3b1667b2b8,vcor_test_blue_3b1667b2b8,blue,data_external/vcor_raw/vcor_extracted/test/blue/3b1667b2b8.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_3b1667b2b8.jpg,196,116,8,0.3514,0.6925,0.1453,651.8797,0.0216,0.0641,0.3786,3.1194,0,217,secondary_car_interference
vcor_test_blue_3b37c8541d,vcor_test_blue_3b37c8541d,blue,data_external/vcor_raw/vcor_extracted/test/blue/3b37c8541d.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_3b37c8541d.jpg,249,135,5,0.9929,0.8856,0.0755,432.0545,0.0123,0.0278,0.5044,4.4783,0,103,passes_auto_screen
vcor_test_blue_3b5e964079,vcor_test_blue_3b5e964079,blue,data_external/vcor_raw/vcor_extracted/test/blue/3b5e964079.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_3b5e964079.jpg,236,56,2,0.9990,0.9070,0.5066,563.7047,0.0659,0.0509,0.5575,3.9678,0,173,secondary_car_interference
vcor_test_blue_3bb402f644,vcor_test_blue_3bb402f644,blue,data_external/vcor_raw/vcor_extracted/test/blue/3bb402f644.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_3bb402f644.jpg,268,128,3,0.9990,0.9372,0.4696,366.6188,0.0030,0.0057,0.5692,4.2298,0,144,secondary_car_interference
vcor_test_blue_3bb8894ef7,vcor_test_blue_3bb8894ef7,blue,data_external/vcor_raw/vcor_extracted/test/blue/3bb8894ef7.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_3bb8894ef7.jpg,287,117,4,0.9976,0.8145,0.5615,370.6139,0.0546,0.0882,0.6880,4.0071,0,171,secondary_car_interference
vcor_test_blue_3bdbfd6c2b,vcor_test_blue_3bdbfd6c2b,blue,data_external/vcor_raw/vcor_extracted/test/blue/3bdbfd6c2b.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_3bdbfd6c2b.jpg,280,158,1,0.9875,0.8855,0.0000,263.1216,0.0601,0.0005,0.3071,4.0562,0,164,passes_auto_screen
vcor_test_blue_3d91a0572b,vcor_test_blue_3d91a0572b,blue,data_external/vcor_raw/vcor_extracted/test/blue/3d91a0572b.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_3d91a0572b.jpg,147,60,6,0.9822,0.9154,0.4540,755.0110,0.0358,0.0505,0.5707,4.1140,0,160,secondary_car_interference
vcor_test_blue_3e01a9337e,vcor_test_blue_3e01a9337e,blue,data_external/vcor_raw/vcor_extracted/test/blue/3e01a9337e.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_3e01a9337e.jpg,213,98,3,0.9991,0.9762,0.4638,484.7365,0.0315,0.0404,0.7044,4.5850,0,81,secondary_car_interference
vcor_test_blue_3ea30365fc,vcor_test_blue_3ea30365fc,blue,data_external/vcor_raw/vcor_extracted/test/blue/3ea30365fc.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_3ea30365fc.jpg,234,117,6,0.9680,0.7507,0.4667,315.7619,0.0002,0.0421,0.5143,3.6659,0,194,secondary_car_interference
vcor_test_blue_3ecce0aebe,vcor_test_blue_3ecce0aebe,blue,data_external/vcor_raw/vcor_extracted/test/blue/3ecce0aebe.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_3ecce0aebe.jpg,1154,414,1,0.9981,0.9499,0.0000,194.4621,0.0209,0.0026,0.6797,4.9924,1,20,passes_auto_screen
vcor_test_blue_4771f70933,vcor_test_blue_4771f70933,blue,data_external/vcor_raw/vcor_extracted/test/blue/4771f70933.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_4771f70933.jpg,469,236,2,0.9956,0.8817,0.5434,265.7096,0.0012,0.0285,0.6588,4.2162,0,147,secondary_car_interference
vcor_test_blue_4bd0b372d6,vcor_test_blue_4bd0b372d6,blue,data_external/vcor_raw/vcor_extracted/test/blue/4bd0b372d6.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_4bd0b372d6.jpg,637,355,1,0.9968,0.9580,0.0000,335.7357,0.0017,0.0190,0.5589,4.8895,1,33,passes_auto_screen
vcor_test_blue_4d77258545,vcor_test_blue_4d77258545,blue,data_external/vcor_raw/vcor_extracted/test/blue/4d77258545.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_4d77258545.jpg,635,233,1,0.9988,0.9700,0.0000,850.8943,0.0497,0.0768,0.5570,4.7949,0,48,passes_auto_screen
vcor_test_blue_4ebbe89063,vcor_test_blue_4ebbe89063,blue,data_external/vcor_raw/vcor_extracted/test/blue/4ebbe89063.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_4ebbe89063.jpg,1118,471,1,0.9983,0.8826,0.0000,224.0537,0.0092,0.2473,0.5337,4.3568,0,122,too_dark
vcor_test_blue_4f0ee46b6f,vcor_test_blue_4f0ee46b6f,blue,data_external/vcor_raw/vcor_extracted/test/blue/4f0ee46b6f.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_4f0ee46b6f.jpg,967,663,1,0.9885,0.9635,0.0000,171.5033,0.0380,0.0036,0.6302,4.7931,0,49,passes_auto_screen
vcor_test_blue_4fa75cde0f,vcor_test_blue_4fa75cde0f,blue,data_external/vcor_raw/vcor_extracted/test/blue/4fa75cde0f.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_4fa75cde0f.jpg,603,369,1,0.9883,0.9585,0.0000,230.4564,0.0611,0.0449,0.3510,4.2043,0,149,passes_auto_screen
vcor_test_blue_4fcd8514b3,vcor_test_blue_4fcd8514b3,blue,data_external/vcor_raw/vcor_extracted/test/blue/4fcd8514b3.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_4fcd8514b3.jpg,257,123,3,0.9873,0.9270,0.2632,259.1682,0.0035,0.0247,0.6687,4.7181,0,63,secondary_car_interference
vcor_test_blue_51288a8a92,vcor_test_blue_51288a8a92,blue,data_external/vcor_raw/vcor_extracted/test/blue/51288a8a92.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_51288a8a92.jpg,194,101,3,0.9789,0.8777,0.4777,323.5022,0.0228,0.0154,0.6741,4.3122,0,132,secondary_car_interference
vcor_test_blue_528678178d,vcor_test_blue_528678178d,blue,data_external/vcor_raw/vcor_extracted/test/blue/528678178d.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_528678178d.jpg,246,95,10,0.9873,0.9848,0.0645,338.0125,0.0515,0.0091,0.6752,5.0861,1,11,passes_auto_screen
vcor_test_blue_560c2625c4,vcor_test_blue_560c2625c4,blue,data_external/vcor_raw/vcor_extracted/test/blue/560c2625c4.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_560c2625c4.jpg,270,92,1,0.5614,0.7124,0.0000,269.3653,0.0098,0.0011,0.4722,3.8414,0,182,passes_auto_screen
vcor_test_blue_5a03349e96,vcor_test_blue_5a03349e96,blue,data_external/vcor_raw/vcor_extracted/test/blue/5a03349e96.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_5a03349e96.jpg,1869,694,1,0.9983,0.8721,0.0000,113.2654,0.0452,0.0095,0.8648,5.0034,1,18,passes_auto_screen
vcor_test_blue_5aa151e5dc,vcor_test_blue_5aa151e5dc,blue,data_external/vcor_raw/vcor_extracted/test/blue/5aa151e5dc.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_5aa151e5dc.jpg,214,115,5,0.9506,0.8524,0.4005,413.9227,0.0035,0.0039,0.7419,4.5513,0,89,secondary_car_interference
vcor_test_blue_5aa5148f39,vcor_test_blue_5aa5148f39,blue,data_external/vcor_raw/vcor_extracted/test/blue/5aa5148f39.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_5aa5148f39.jpg,1161,696,14,0.9628,0.8199,0.1163,278.8328,0.0188,0.0401,0.4692,4.1574,0,154,passes_auto_screen
vcor_test_blue_5b1e4ffda8,vcor_test_blue_5b1e4ffda8,blue,data_external/vcor_raw/vcor_extracted/test/blue/5b1e4ffda8.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_5b1e4ffda8.jpg,533,373,10,0.5685,0.7527,0.0216,267.9388,0.0027,0.0251,0.7108,4.4785,0,102,passes_auto_screen
vcor_test_blue_5b56254370,vcor_test_blue_5b56254370,blue,data_external/vcor_raw/vcor_extracted/test/blue/5b56254370.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_5b56254370.jpg,246,130,1,0.9904,0.8657,0.0000,472.8025,0.1026,0.0074,0.6561,4.8333,0,40,passes_auto_screen
vcor_test_blue_5bfae8709b,vcor_test_blue_5bfae8709b,blue,data_external/vcor_raw/vcor_extracted/test/blue/5bfae8709b.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_5bfae8709b.jpg,153,43,2,0.6519,0.6361,0.0300,297.5693,0.0301,0.0069,0.7268,4.3259,0,130,passes_auto_screen
vcor_test_blue_61aa3adf66,vcor_test_blue_61aa3adf66,blue,data_external/vcor_raw/vcor_extracted/test/blue/61aa3adf66.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_61aa3adf66.jpg,1152,582,2,0.9920,0.8754,0.5826,220.8555,0.0124,0.0703,0.4721,3.5306,0,203,secondary_car_interference
vcor_test_blue_61f0d9d56a,vcor_test_blue_61f0d9d56a,blue,data_external/vcor_raw/vcor_extracted/test/blue/61f0d9d56a.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_61f0d9d56a.jpg,368,209,5,0.9966,0.9673,0.0787,313.1293,0.2162,0.0216,0.6520,4.7708,0,56,highlight_overexposed
vcor_test_blue_624884baee,vcor_test_blue_624884baee,blue,data_external/vcor_raw/vcor_extracted/test/blue/624884baee.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_624884baee.jpg,912,489,1,0.9914,0.9659,0.0000,180.7610,0.0622,0.0079,0.6731,4.9038,1,31,passes_auto_screen
vcor_test_blue_65189487d3,vcor_test_blue_65189487d3,blue,data_external/vcor_raw/vcor_extracted/test/blue/65189487d3.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_65189487d3.jpg,287,117,1,0.9894,0.9764,0.0000,675.4636,0.0300,0.1153,0.4142,4.4284,0,107,passes_auto_screen
vcor_test_blue_6589cada7e,vcor_test_blue_6589cada7e,blue,data_external/vcor_raw/vcor_extracted/test/blue/6589cada7e.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_6589cada7e.jpg,996,521,2,0.9439,0.7374,0.0934,503.6880,0.0684,0.1056,0.4998,3.9608,0,174,passes_auto_screen
vcor_test_blue_66484bd07d,vcor_test_blue_66484bd07d,blue,data_external/vcor_raw/vcor_extracted/test/blue/66484bd07d.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_66484bd07d.jpg,202,102,1,0.9958,0.8578,0.0000,362.1361,0.0279,0.0224,0.6463,4.8721,1,34,passes_auto_screen
vcor_test_blue_6ba7408554,vcor_test_blue_6ba7408554,blue,data_external/vcor_raw/vcor_extracted/test/blue/6ba7408554.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_6ba7408554.jpg,234,106,2,0.9988,0.8836,0.4027,527.7531,0.0123,0.0388,0.5532,4.1318,0,158,secondary_car_interference
vcor_test_blue_6e40005f44,vcor_test_blue_6e40005f44,blue,data_external/vcor_raw/vcor_extracted/test/blue/6e40005f44.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_6e40005f44.jpg,890,425,1,0.9963,0.9594,0.0000,277.6640,0.0309,0.0048,0.6231,5.0317,1,16,passes_auto_screen
vcor_test_blue_6f138e9672,vcor_test_blue_6f138e9672,blue,data_external/vcor_raw/vcor_extracted/test/blue/6f138e9672.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_6f138e9672.jpg,907,395,1,0.9883,0.9552,0.0000,164.7418,0.0065,0.0747,0.6525,4.7767,0,55,passes_auto_screen
