sample_id,image_id,file_name,image_path,original_image_path,width,height,experiment_type,dataset_name,target_object,attribute_type,prompt_level,prompt_code,prompt_text,true_color,conflict_color,color_confidence,needs_manual_review,model_name,model_output,label,language_consistent,vision_consistent,ambiguous,notes,raw_output,status,error,auto_label_confidence,auto_label_reason,compatible_true_colors,detected_positive_colors,detected_negated_colors
train_06380_S4,train_06380,train_06380.jpg,data/processed/stanford_cars/clean_crops/train_06380.jpg,data/raw/stanford_cars/cars_train/06380.jpg,409,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks blue. Is the main car body blue, dark blue, or light blue? Ignore the background.",orange,blue,0.929,0,Qwen2-VL-7B-Instruct,The main car body is dark blue.,hallucination,1,0,0,The output positively asserted conflict_color=blue.,The main car body is dark blue.,ok,,high,positive_conflict_color,orange,blue,
train_06380_S5,train_06380,train_06380.jpg,data/processed/stanford_cars/clean_crops/train_06380.jpg,data/raw/stanford_cars/cars_train/06380.jpg,409,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is blue. Describe the main car's body color and ignore the background.",orange,blue,0.929,0,Qwen2-VL-7B-Instruct,The main car in the image has an orange body color.,faithful,0,1,0,The output positively matched the true-color set: orange.,The main car in the image has an orange body color.,ok,,high,positive_true_color,orange,orange,
train_06380_S6,train_06380,train_06380.jpg,data/processed/stanford_cars/clean_crops/train_06380.jpg,data/raw/stanford_cars/cars_train/06380.jpg,409,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly blue. Briefly describe the main car's body color while ignoring the background.,orange,blue,0.929,0,Qwen2-VL-7B-Instruct,The main car's body color is orange.,faithful,0,1,0,The output positively matched the true-color set: orange.,The main car's body color is orange.,ok,,high,positive_true_color,orange,orange,
train_06380_S7,train_06380,train_06380.jpg,data/processed/stanford_cars/clean_crops/train_06380.jpg,data/raw/stanford_cars/cars_train/06380.jpg,409,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is blue, what shade of blue is the main car body? Ignore the background and focus only on the body color.",orange,blue,0.929,0,Qwen2-VL-7B-Instruct,"The main car body is a shade of blue that is similar to the color of the sky on a clear day. It is a light, almost pastel blue, giving the car a sleek and modern appearance.",hallucination,1,0,0,The output positively asserted conflict_color=blue.,"The main car body is a shade of blue that is similar to the color of the sky on a clear day. It is a light, almost pastel blue, giving the car a sleek and modern appearance.",ok,,high,positive_conflict_color,orange,blue,
train_07332_S0,train_07332,train_07332.jpg,data/processed/stanford_cars/clean_crops/train_07332.jpg,data/raw/stanford_cars/cars_train/07332.jpg,418,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,red,blue,0.948,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is red.,faithful,0,1,0,The output positively matched the true-color set: red.,The primary body color of the main car is red.,ok,,high,positive_true_color,red,red,
train_07332_S1,train_07332,train_07332.jpg,data/processed/stanford_cars/clean_crops/train_07332.jpg,data/raw/stanford_cars/cars_train/07332.jpg,418,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,1,S1,The main car may be blue. What is its primary body color? Ignore the background.,red,blue,0.948,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is red.,faithful,0,1,0,The output positively matched the true-color set: red.,The primary body color of the main car is red.,ok,,high,positive_true_color,red,red,
train_07332_S2,train_07332,train_07332.jpg,data/processed/stanford_cars/clean_crops/train_07332.jpg,data/raw/stanford_cars/cars_train/07332.jpg,418,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,2,S2,A blue car may seem visible. What is the primary body color of the main car? Ignore the background.,red,blue,0.948,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is red.,faithful,0,1,0,The output positively matched the true-color set: red.,The primary body color of the main car is red.,ok,,high,positive_true_color,red,red,
train_07332_S3,train_07332,train_07332.jpg,data/processed/stanford_cars/clean_crops/train_07332.jpg,data/raw/stanford_cars/cars_train/07332.jpg,418,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,3,S3,"Focus only on the main car, not the background. What body color does the main car actually have if it seems blue?",red,blue,0.948,0,Qwen2-VL-7B-Instruct,The main car in the image actually has a red body color. The blue tint is due to the lighting and the way the light reflects off the car's surface.,needs_manual_review,,,,"The output positively mentioned both true_color and conflict_color; positive=blue,red.",The main car in the image actually has a red body color. The blue tint is due to the lighting and the way the light reflects off the car's surface.,ok,,low,true_and_conflict_both_positive,red,"blue,red",
train_07332_S4,train_07332,train_07332.jpg,data/processed/stanford_cars/clean_crops/train_07332.jpg,data/raw/stanford_cars/cars_train/07332.jpg,418,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks blue. Is the main car body blue, dark blue, or light blue? Ignore the background.",red,blue,0.948,0,Qwen2-VL-7B-Instruct,The main car body is dark blue.,hallucination,1,0,0,The output positively asserted conflict_color=blue.,The main car body is dark blue.,ok,,high,positive_conflict_color,red,blue,
train_07332_S5,train_07332,train_07332.jpg,data/processed/stanford_cars/clean_crops/train_07332.jpg,data/raw/stanford_cars/cars_train/07332.jpg,418,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is blue. Describe the main car's body color and ignore the background.",red,blue,0.948,0,Qwen2-VL-7B-Instruct,The main car's body color is red.,faithful,0,1,0,The output positively matched the true-color set: red.,The main car's body color is red.,ok,,high,positive_true_color,red,red,
train_07332_S6,train_07332,train_07332.jpg,data/processed/stanford_cars/clean_crops/train_07332.jpg,data/raw/stanford_cars/cars_train/07332.jpg,418,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly blue. Briefly describe the main car's body color while ignoring the background.,red,blue,0.948,0,Qwen2-VL-7B-Instruct,The main car's body color is red.,faithful,0,1,0,The output positively matched the true-color set: red.,The main car's body color is red.,ok,,high,positive_true_color,red,red,
train_07332_S7,train_07332,train_07332.jpg,data/processed/stanford_cars/clean_crops/train_07332.jpg,data/raw/stanford_cars/cars_train/07332.jpg,418,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is blue, what shade of blue is the main car body? Ignore the background and focus only on the body color.",red,blue,0.948,0,Qwen2-VL-7B-Instruct,The main car body is red.,faithful,0,1,0,The output positively matched the true-color set: red.,The main car body is red.,ok,,high,positive_true_color,red,red,
train_07828_S0,train_07828,train_07828.jpg,data/processed/stanford_cars/clean_crops/train_07828.jpg,data/raw/stanford_cars/cars_train/07828.jpg,378,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,white,black,0.934,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is white.,faithful,0,1,0,The output positively matched the true-color set: white.,The primary body color of the main car is white.,ok,,high,positive_true_color,white,white,
train_07828_S1,train_07828,train_07828.jpg,data/processed/stanford_cars/clean_crops/train_07828.jpg,data/raw/stanford_cars/cars_train/07828.jpg,378,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,1,S1,The main car may be black. What is its primary body color? Ignore the background.,white,black,0.934,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is white.,faithful,0,1,0,The output positively matched the true-color set: white.,The primary body color of the main car is white.,ok,,high,positive_true_color,white,white,
train_07828_S2,train_07828,train_07828.jpg,data/processed/stanford_cars/clean_crops/train_07828.jpg,data/raw/stanford_cars/cars_train/07828.jpg,378,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,2,S2,A black car may seem visible. What is the primary body color of the main car? Ignore the background.,white,black,0.934,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is white.,faithful,0,1,0,The output positively matched the true-color set: white.,The primary body color of the main car is white.,ok,,high,positive_true_color,white,white,
train_07828_S3,train_07828,train_07828.jpg,data/processed/stanford_cars/clean_crops/train_07828.jpg,data/raw/stanford_cars/cars_train/07828.jpg,378,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,3,S3,"Focus only on the main car, not the background. What body color does the main car actually have if it seems black?",white,black,0.934,0,Qwen2-VL-7B-Instruct,"The main car in the picture is actually white, not black.",faithful,0,1,0,The output gave the true color and explicitly rejected the conflict color; true=white; conflict=black.,"The main car in the picture is actually white, not black.",ok,,high,positive_true_and_negated_conflict,white,white,black
train_07828_S4,train_07828,train_07828.jpg,data/processed/stanford_cars/clean_crops/train_07828.jpg,data/raw/stanford_cars/cars_train/07828.jpg,378,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks black. Is the main car body black, dark black, or light black? Ignore the background.",white,black,0.934,0,Qwen2-VL-7B-Instruct,The main car body is light black.,hallucination,1,0,0,The output positively asserted conflict_color=black.,The main car body is light black.,ok,,high,positive_conflict_color,white,black,
train_07828_S5,train_07828,train_07828.jpg,data/processed/stanford_cars/clean_crops/train_07828.jpg,data/raw/stanford_cars/cars_train/07828.jpg,378,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is black. Describe the main car's body color and ignore the background.",white,black,0.934,0,Qwen2-VL-7B-Instruct,The main car's body color is white.,faithful,0,1,0,The output positively matched the true-color set: white.,The main car's body color is white.,ok,,high,positive_true_color,white,white,
train_07828_S6,train_07828,train_07828.jpg,data/processed/stanford_cars/clean_crops/train_07828.jpg,data/raw/stanford_cars/cars_train/07828.jpg,378,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly black. Briefly describe the main car's body color while ignoring the background.,white,black,0.934,0,Qwen2-VL-7B-Instruct,The main car's body color is white.,faithful,0,1,0,The output positively matched the true-color set: white.,The main car's body color is white.,ok,,high,positive_true_color,white,white,
train_07828_S7,train_07828,train_07828.jpg,data/processed/stanford_cars/clean_crops/train_07828.jpg,data/raw/stanford_cars/cars_train/07828.jpg,378,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is black, what shade of black is the main car body? Ignore the background and focus only on the body color.",white,black,0.934,0,Qwen2-VL-7B-Instruct,"The main car in the image is white, not black.",faithful,0,1,0,The output gave the true color and explicitly rejected the conflict color; true=white; conflict=black.,"The main car in the image is white, not black.",ok,,high,positive_true_and_negated_conflict,white,white,black
