image_id,file_name,source_dataset,source_split,source_path,original_path,cropped_path,true_color,conflict_color,truth_source,review_status,review_notes,include_in_primary_main_analysis,include_in_v2_auxiliary_analysis,selection_version,selection_bucket,selection_rank,exclusion_reason,notes
vcor_train_white_0403cc673a,vcor_train_white_0403cc673a.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/0403cc673a.jpg,data_external/vcor_raw/vcor_extracted/train/white/0403cc673a.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_0403cc673a.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=30; quality_score=4.4504; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,182,,auto_keep_rank=30; quality_score=4.4504; passes_auto_screen
vcor_train_white_05ebcf6962,vcor_train_white_05ebcf6962.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/05ebcf6962.jpg,data_external/vcor_raw/vcor_extracted/train/white/05ebcf6962.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_05ebcf6962.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=8; quality_score=4.7335; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,183,,auto_keep_rank=8; quality_score=4.7335; passes_auto_screen
vcor_train_white_07e38253c0,vcor_train_white_07e38253c0.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/07e38253c0.jpg,data_external/vcor_raw/vcor_extracted/train/white/07e38253c0.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_07e38253c0.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=20; quality_score=4.5875; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,184,,auto_keep_rank=20; quality_score=4.5875; passes_auto_screen
vcor_train_white_119357b266,vcor_train_white_119357b266.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/119357b266.jpg,data_external/vcor_raw/vcor_extracted/train/white/119357b266.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_119357b266.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=10; quality_score=4.6770; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,185,,auto_keep_rank=10; quality_score=4.6770; passes_auto_screen
vcor_train_white_1238ede032,vcor_train_white_1238ede032.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/1238ede032.jpg,data_external/vcor_raw/vcor_extracted/train/white/1238ede032.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_1238ede032.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=11; quality_score=4.6718; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,186,,auto_keep_rank=11; quality_score=4.6718; passes_auto_screen
vcor_train_white_176ac9df13,vcor_train_white_176ac9df13.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/176ac9df13.jpg,data_external/vcor_raw/vcor_extracted/train/white/176ac9df13.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_176ac9df13.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=31; quality_score=4.4448; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,187,,auto_keep_rank=31; quality_score=4.4448; passes_auto_screen
vcor_train_white_23346783ff,vcor_train_white_23346783ff.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/23346783ff.jpg,data_external/vcor_raw/vcor_extracted/train/white/23346783ff.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_23346783ff.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=27; quality_score=4.4995; highlight_overexposed,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,188,,auto_keep_rank=27; quality_score=4.4995; highlight_overexposed
vcor_train_white_24008a96fd,vcor_train_white_24008a96fd.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/24008a96fd.jpg,data_external/vcor_raw/vcor_extracted/train/white/24008a96fd.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_24008a96fd.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=34; quality_score=4.3998; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,189,,auto_keep_rank=34; quality_score=4.3998; passes_auto_screen
vcor_train_white_242c206862,vcor_train_white_242c206862.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/242c206862.jpg,data_external/vcor_raw/vcor_extracted/train/white/242c206862.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_242c206862.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=15; quality_score=4.6263; highlight_overexposed,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,190,,auto_keep_rank=15; quality_score=4.6263; highlight_overexposed
vcor_train_white_2491c92cf7,vcor_train_white_2491c92cf7.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/2491c92cf7.jpg,data_external/vcor_raw/vcor_extracted/train/white/2491c92cf7.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_2491c92cf7.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=33; quality_score=4.4052; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,191,,auto_keep_rank=33; quality_score=4.4052; passes_auto_screen
vcor_train_white_2b1753533b,vcor_train_white_2b1753533b.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/2b1753533b.jpg,data_external/vcor_raw/vcor_extracted/train/white/2b1753533b.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_2b1753533b.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=5; quality_score=4.8364; highlight_overexposed,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,192,,auto_keep_rank=5; quality_score=4.8364; highlight_overexposed
vcor_train_white_2f636b92fe,vcor_train_white_2f636b92fe.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/2f636b92fe.jpg,data_external/vcor_raw/vcor_extracted/train/white/2f636b92fe.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_2f636b92fe.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=6; quality_score=4.8169; highlight_overexposed,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,193,,auto_keep_rank=6; quality_score=4.8169; highlight_overexposed
vcor_train_white_3193719724,vcor_train_white_3193719724.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/3193719724.jpg,data_external/vcor_raw/vcor_extracted/train/white/3193719724.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_3193719724.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=21; quality_score=4.5868; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,194,,auto_keep_rank=21; quality_score=4.5868; passes_auto_screen
vcor_train_white_32553706e6,vcor_train_white_32553706e6.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/32553706e6.jpg,data_external/vcor_raw/vcor_extracted/train/white/32553706e6.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_32553706e6.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=2; quality_score=4.8835; highlight_overexposed,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,195,,auto_keep_rank=2; quality_score=4.8835; highlight_overexposed
vcor_train_white_36bbde0940,vcor_train_white_36bbde0940.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/36bbde0940.jpg,data_external/vcor_raw/vcor_extracted/train/white/36bbde0940.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_36bbde0940.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=12; quality_score=4.6623; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,196,,auto_keep_rank=12; quality_score=4.6623; passes_auto_screen
vcor_train_white_380aa05f84,vcor_train_white_380aa05f84.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/380aa05f84.jpg,data_external/vcor_raw/vcor_extracted/train/white/380aa05f84.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_380aa05f84.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=29; quality_score=4.4614; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,197,,auto_keep_rank=29; quality_score=4.4614; passes_auto_screen
vcor_train_white_3fa7a61921,vcor_train_white_3fa7a61921.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/3fa7a61921.jpg,data_external/vcor_raw/vcor_extracted/train/white/3fa7a61921.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_3fa7a61921.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=32; quality_score=4.4294; highlight_overexposed,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,198,,auto_keep_rank=32; quality_score=4.4294; highlight_overexposed
vcor_train_white_3fc8c3261f,vcor_train_white_3fc8c3261f.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/3fc8c3261f.jpg,data_external/vcor_raw/vcor_extracted/train/white/3fc8c3261f.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_3fc8c3261f.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=1; quality_score=4.9762; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,199,,auto_keep_rank=1; quality_score=4.9762; passes_auto_screen
vcor_train_white_422cd72c41,vcor_train_white_422cd72c41.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/422cd72c41.jpg,data_external/vcor_raw/vcor_extracted/train/white/422cd72c41.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_422cd72c41.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=13; quality_score=4.6445; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,200,,auto_keep_rank=13; quality_score=4.6445; passes_auto_screen
vcor_train_white_455f4ec90b,vcor_train_white_455f4ec90b.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/455f4ec90b.jpg,data_external/vcor_raw/vcor_extracted/train/white/455f4ec90b.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_455f4ec90b.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=7; quality_score=4.7913; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,201,,auto_keep_rank=7; quality_score=4.7913; passes_auto_screen
vcor_train_white_46e3655634,vcor_train_white_46e3655634.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/46e3655634.jpg,data_external/vcor_raw/vcor_extracted/train/white/46e3655634.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_46e3655634.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=16; quality_score=4.6217; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,202,,auto_keep_rank=16; quality_score=4.6217; passes_auto_screen
vcor_train_white_4726bf9d2c,vcor_train_white_4726bf9d2c.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/4726bf9d2c.jpg,data_external/vcor_raw/vcor_extracted/train/white/4726bf9d2c.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_4726bf9d2c.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=18; quality_score=4.6200; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,203,,auto_keep_rank=18; quality_score=4.6200; passes_auto_screen
vcor_train_white_4c1616d6f4,vcor_train_white_4c1616d6f4.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/4c1616d6f4.jpg,data_external/vcor_raw/vcor_extracted/train/white/4c1616d6f4.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_4c1616d6f4.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=25; quality_score=4.5030; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,204,,auto_keep_rank=25; quality_score=4.5030; passes_auto_screen
vcor_train_white_4cc212b728,vcor_train_white_4cc212b728.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/4cc212b728.jpg,data_external/vcor_raw/vcor_extracted/train/white/4cc212b728.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_4cc212b728.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=22; quality_score=4.5824; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,205,,auto_keep_rank=22; quality_score=4.5824; passes_auto_screen
vcor_train_white_4dde922c1d,vcor_train_white_4dde922c1d.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/4dde922c1d.jpg,data_external/vcor_raw/vcor_extracted/train/white/4dde922c1d.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_4dde922c1d.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=14; quality_score=4.6281; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,206,,auto_keep_rank=14; quality_score=4.6281; passes_auto_screen
vcor_train_white_54322230fe,vcor_train_white_54322230fe.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/54322230fe.jpg,data_external/vcor_raw/vcor_extracted/train/white/54322230fe.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_54322230fe.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=26; quality_score=4.5006; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,207,,auto_keep_rank=26; quality_score=4.5006; passes_auto_screen
vcor_test_yellow_0c2de6cd26,vcor_test_yellow_0c2de6cd26.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/0c2de6cd26.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/0c2de6cd26.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_0c2de6cd26.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=7; quality_score=4.8088; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,97,,auto_keep_rank=7; quality_score=4.8088; passes_auto_screen
vcor_test_yellow_111c9b216d,vcor_test_yellow_111c9b216d.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/111c9b216d.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/111c9b216d.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_111c9b216d.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=38; quality_score=4.5511; highlight_overexposed,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,98,,auto_keep_rank=38; quality_score=4.5511; highlight_overexposed
vcor_test_yellow_15dea061ce,vcor_test_yellow_15dea061ce.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/15dea061ce.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/15dea061ce.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_15dea061ce.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=26; quality_score=4.6060; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,99,,auto_keep_rank=26; quality_score=4.6060; passes_auto_screen
vcor_test_yellow_181360906a,vcor_test_yellow_181360906a.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/181360906a.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/181360906a.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_181360906a.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=35; quality_score=4.5631; highlight_overexposed,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,100,,auto_keep_rank=35; quality_score=4.5631; highlight_overexposed
vcor_test_yellow_3b1d2fa14e,vcor_test_yellow_3b1d2fa14e.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/3b1d2fa14e.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/3b1d2fa14e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_3b1d2fa14e.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=28; quality_score=4.5941; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,101,,auto_keep_rank=28; quality_score=4.5941; passes_auto_screen
vcor_test_yellow_3e762c1baf,vcor_test_yellow_3e762c1baf.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/3e762c1baf.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/3e762c1baf.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_3e762c1baf.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=46; quality_score=4.5182; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,102,,auto_keep_rank=46; quality_score=4.5182; passes_auto_screen
vcor_test_yellow_40de3f8a8f,vcor_test_yellow_40de3f8a8f.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/40de3f8a8f.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/40de3f8a8f.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_40de3f8a8f.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,manual_swap_in_after_user_removal; prior_auto_rank=50; quality_score=4.4987; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,103,,manual_swap_in_after_user_removal; prior_auto_rank=50; quality_score=4.4987; passes_auto_screen
vcor_test_yellow_5e0bd2bc16,vcor_test_yellow_5e0bd2bc16.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/5e0bd2bc16.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/5e0bd2bc16.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_5e0bd2bc16.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=20; quality_score=4.6603; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,104,,auto_keep_rank=20; quality_score=4.6603; passes_auto_screen
vcor_test_yellow_6ed5660ec3,vcor_test_yellow_6ed5660ec3.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/6ed5660ec3.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/6ed5660ec3.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_6ed5660ec3.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=11; quality_score=4.6981; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,105,,auto_keep_rank=11; quality_score=4.6981; passes_auto_screen
vcor_test_yellow_863e1838fe,vcor_test_yellow_863e1838fe.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/863e1838fe.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/863e1838fe.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_863e1838fe.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=33; quality_score=4.5695; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,106,,auto_keep_rank=33; quality_score=4.5695; passes_auto_screen
vcor_test_yellow_992ae1354e,vcor_test_yellow_992ae1354e.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/992ae1354e.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/992ae1354e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_992ae1354e.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=25; quality_score=4.6081; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,107,,auto_keep_rank=25; quality_score=4.6081; passes_auto_screen
vcor_test_yellow_9a76362930,vcor_test_yellow_9a76362930.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/9a76362930.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/9a76362930.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_9a76362930.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=10; quality_score=4.7288; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,108,,auto_keep_rank=10; quality_score=4.7288; passes_auto_screen
vcor_test_yellow_a1445c4152,vcor_test_yellow_a1445c4152.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/a1445c4152.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/a1445c4152.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_a1445c4152.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=40; quality_score=4.5497; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,109,,auto_keep_rank=40; quality_score=4.5497; passes_auto_screen
vcor_test_yellow_ab01746a18,vcor_test_yellow_ab01746a18.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/ab01746a18.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/ab01746a18.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ab01746a18.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=45; quality_score=4.5216; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,110,,auto_keep_rank=45; quality_score=4.5216; passes_auto_screen
vcor_test_yellow_b9d5bae8dc,vcor_test_yellow_b9d5bae8dc.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/b9d5bae8dc.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/b9d5bae8dc.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_b9d5bae8dc.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=2; quality_score=4.9386; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,111,,auto_keep_rank=2; quality_score=4.9386; passes_auto_screen
vcor_test_yellow_bafc757014,vcor_test_yellow_bafc757014.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/bafc757014.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/bafc757014.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_bafc757014.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=13; quality_score=4.6921; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,112,,auto_keep_rank=13; quality_score=4.6921; passes_auto_screen
vcor_test_yellow_bca2008211,vcor_test_yellow_bca2008211.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/bca2008211.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/bca2008211.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_bca2008211.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=27; quality_score=4.6043; highlight_overexposed,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,113,,auto_keep_rank=27; quality_score=4.6043; highlight_overexposed
vcor_test_yellow_c0b9dc744d,vcor_test_yellow_c0b9dc744d.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/c0b9dc744d.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/c0b9dc744d.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c0b9dc744d.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=8; quality_score=4.8011; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,114,,auto_keep_rank=8; quality_score=4.8011; passes_auto_screen
vcor_test_yellow_c3af4aa32d,vcor_test_yellow_c3af4aa32d.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/c3af4aa32d.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/c3af4aa32d.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c3af4aa32d.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=36; quality_score=4.5619; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,115,,auto_keep_rank=36; quality_score=4.5619; passes_auto_screen
vcor_test_yellow_c4399b6f7c,vcor_test_yellow_c4399b6f7c.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/c4399b6f7c.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/c4399b6f7c.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c4399b6f7c.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=43; quality_score=4.5266; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,116,,auto_keep_rank=43; quality_score=4.5266; passes_auto_screen
vcor_test_yellow_c6ba7c49d7,vcor_test_yellow_c6ba7c49d7.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/c6ba7c49d7.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/c6ba7c49d7.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c6ba7c49d7.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=39; quality_score=4.5499; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,117,,auto_keep_rank=39; quality_score=4.5499; passes_auto_screen
vcor_test_yellow_ee1787286b,vcor_test_yellow_ee1787286b.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/ee1787286b.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/ee1787286b.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ee1787286b.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=41; quality_score=4.5467; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,118,,auto_keep_rank=41; quality_score=4.5467; passes_auto_screen
vcor_test_yellow_f3a3110912,vcor_test_yellow_f3a3110912.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/f3a3110912.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/f3a3110912.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_f3a3110912.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,manual_swap_in_after_user_removal; prior_auto_rank=86; quality_score=4.2906; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,119,,manual_swap_in_after_user_removal; prior_auto_rank=86; quality_score=4.2906; passes_auto_screen
vcor_train_yellow_0154ea0fa4,vcor_train_yellow_0154ea0fa4.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0154ea0fa4.jpg,data_external/vcor_raw/vcor_extracted/train/yellow/0154ea0fa4.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_0154ea0fa4.jpg,yellow,red,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=17; quality_score=4.6694; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_yellow,120,,auto_keep_rank=17; quality_score=4.6694; passes_auto_screen
